,user_id,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,09-2019,06-2019
4157,8927,0,0,5,0,0,0,0,0,0
4158,8924,0,0,1,0,0,0,0,0,0
4159,7603,0,0,4,0,0,0,0,0,0
4160,8928,0,0,1,0,0,0,0,0,0
4161,7601,0,0,5,0,0,0,0,0,0
4162,7605,0,0,4,0,0,0,0,0,0
4163,7604,0,0,4,0,0,0,0,0,0
4164,8929,0,0,4,0,2,0,0,0,0
4165,8931,0,0,1,1,0,0,0,0,0
4166,8930,0,0,1,3,0,0,0,0,0
4167,1996,0,0,12,0,0,0,0,0,0
4168,8935,0,0,4,0,0,0,0,0,0
4169,8937,0,0,1,0,0,0,0,0,0
4170,5178,0,0,2,0,0,0,0,0,0
4171,5443,0,0,2,0,0,1,0,2,0
4172,8940,0,0,2,0,0,0,0,0,0
4173,7233,0,0,7,0,0,0,0,0,0
4174,8939,0,0,3,0,0,0,0,0,0
4175,8944,0,0,2,0,0,0,0,0,0
4176,8942,0,0,4,0,0,0,0,0,0
4177,8943,0,0,1,0,0,0,0,0,0
4178,8936,0,0,2,0,0,0,0,0,0
4179,8932,0,0,3,1,1,0,0,0,0
4180,8401,0,0,5,1,0,0,0,0,0
4181,8945,0,0,8,1,0,0,0,0,0
4182,8918,0,0,2,0,0,0,0,0,0
4183,8941,0,0,1,0,0,0,0,0,0
4184,8949,0,0,4,0,0,0,0,0,0
4185,8947,0,0,4,0,0,0,0,0,0
4186,8946,0,0,7,3,0,1,0,0,0
4187,5605,0,0,3,1,0,0,0,0,0
4188,8500,0,0,10,0,0,0,0,0,0
4189,8953,0,0,6,1,0,0,0,0,0
4190,8550,0,0,2,0,0,0,0,0,0
4191,8959,0,0,2,1,0,0,0,0,0
4192,8326,0,0,5,3,0,0,0,0,0
4193,8960,0,0,1,0,0,0,0,0,0
4194,8955,0,0,5,1,0,0,0,0,0
4195,8961,0,0,1,0,0,0,0,0,0
4196,8963,0,0,8,1,0,0,0,0,0
4197,8962,0,0,1,0,0,0,0,0,0
4198,8811,0,0,9,3,0,0,0,0,0
4199,8966,0,0,6,0,0,0,0,0,0
4200,8969,0,0,3,0,0,0,0,0,0
4201,8967,0,0,6,0,0,0,0,0,0
4202,8970,0,0,2,4,0,0,0,0,0
4203,7820,0,0,5,0,0,0,0,0,0
4204,8971,0,0,1,0,0,0,0,0,0
4205,7981,0,0,6,0,0,0,0,0,0
4206,7966,0,0,1,2,0,0,0,0,0
4207,5884,0,0,3,0,0,0,0,0,0
4208,8116,0,0,1,0,0,0,0,0,0
4209,8985,0,0,1,0,0,0,0,0,0
4210,8589,0,0,5,0,0,0,0,0,0
4211,8987,0,0,4,0,0,0,0,0,0
4212,7734,0,0,3,0,0,0,0,0,0
4213,8978,0,0,3,0,0,0,0,0,0
4214,8991,0,0,2,0,0,0,0,0,0
4215,8995,0,0,4,0,0,0,0,0,0
4216,8996,0,0,4,0,0,0,0,0,0
4217,8807,0,0,1,0,0,0,0,0,0
4218,9000,0,0,4,1,1,0,0,0,0
4219,9001,0,0,4,1,1,0,0,0,0
4220,8335,0,0,4,1,1,0,0,0,0
4221,9002,0,0,1,0,0,0,0,0,0
4222,9005,0,0,7,1,1,0,0,0,0
4223,9006,0,0,6,2,0,0,0,0,0
4224,9007,0,0,5,0,0,0,0,0,0
4225,9008,0,0,3,2,1,0,0,0,0
4226,9010,0,0,2,0,0,0,0,0,0
4227,9014,0,0,6,0,0,0,0,0,0
4228,9015,0,0,1,0,0,0,0,0,0
4229,9016,0,0,2,0,0,0,0,0,0
4230,9012,0,0,5,0,0,0,0,0,0
4231,8017,0,0,2,0,0,0,0,0,0
4232,9019,0,0,6,1,0,0,0,0,0
4233,8997,0,0,4,0,0,0,0,0,0
4234,9022,0,0,2,0,0,0,0,0,0
4235,7403,0,0,4,0,0,0,0,0,0
4236,9020,0,0,10,1,0,0,0,0,0
4237,9021,0,0,1,0,0,0,0,0,0
4238,9024,0,0,5,2,0,0,0,0,0
4239,9025,0,0,21,9,3,0,0,0,0
4240,8975,0,0,1,0,0,0,0,0,0
4241,8403,0,0,2,0,0,0,0,0,0
4242,8813,0,0,3,0,0,0,0,0,0
4243,9028,0,0,5,0,0,0,0,0,0
4244,9026,0,0,3,0,0,0,0,0,0
4245,9030,0,0,6,0,0,0,0,0,0
4246,8872,0,0,2,0,0,0,0,0,0
4247,9034,0,0,3,2,0,0,0,0,0
4248,9035,0,0,7,0,0,0,0,0,0
4249,9036,0,0,4,2,0,0,0,0,0
4250,9038,0,0,4,0,0,0,0,0,0
4251,9037,0,0,5,0,0,0,0,0,0
4252,9039,0,0,5,0,0,0,0,0,0
4253,9029,0,0,4,0,0,0,0,0,0
4254,9040,0,0,5,0,0,0,0,0,0
4255,9042,0,0,5,0,0,0,0,0,0
4256,9044,0,0,4,0,0,0,0,0,0
4257,9041,0,0,5,0,0,0,0,0,0
4258,9033,0,0,2,0,0,0,0,0,0
4259,9047,0,0,5,0,0,0,0,0,0
4260,8198,0,0,5,0,0,0,0,0,0
4261,7323,0,0,4,1,0,0,0,0,0
4262,9050,0,0,4,0,0,0,0,0,0
4263,9052,0,0,1,0,0,0,0,0,0
4264,9051,0,0,7,1,0,0,0,0,0
4265,2703,0,0,4,0,1,0,0,0,0
4266,9048,0,0,1,0,0,0,0,0,0
4267,8980,0,0,5,0,0,0,0,0,0
4268,8983,0,0,5,0,0,0,0,0,0
4269,9054,0,0,1,1,0,0,0,0,0
4270,9057,0,0,6,1,0,0,0,0,0
4271,9056,0,0,4,0,0,0,0,0,0
4272,9059,0,0,6,0,0,0,0,0,0
4273,9060,0,0,4,0,0,0,0,0,0
4274,7011,0,0,20,7,0,0,0,0,0
4275,9023,0,0,4,4,0,0,0,0,0
4276,4294,0,0,1,0,0,0,0,0,0
4277,7454,0,0,13,2,0,0,0,0,0
4278,9064,0,0,2,0,0,0,0,0,0
4279,8687,0,0,2,0,0,0,0,0,0
4280,9069,0,0,1,0,0,0,0,0,0
4281,3561,0,0,7,1,0,1,0,0,0
4282,9072,0,0,1,0,0,0,0,0,0
4283,8951,0,0,4,0,0,0,0,0,0
4284,9070,0,0,4,0,0,0,0,0,0
4285,2849,0,0,1,0,0,0,0,0,0
4286,8088,0,0,2,0,0,0,0,0,0
4287,8586,0,0,4,0,0,0,0,0,0
4288,8696,0,0,1,0,0,0,0,0,0
4289,8585,0,0,5,0,0,0,0,0,0
4290,9075,0,0,4,0,0,0,0,0,0
4291,9071,0,0,1,0,0,0,0,0,0
4292,9078,0,0,6,4,0,0,0,0,0
4293,9084,0,0,4,0,0,0,0,0,0
4294,9083,0,0,4,0,0,0,0,0,0
4295,9077,0,0,7,0,0,0,0,0,0
4296,9086,0,0,2,1,0,0,0,0,0
4297,9085,0,0,5,0,0,0,0,0,0
4298,9089,0,0,3,0,0,0,0,0,0
4299,9088,0,0,4,0,0,0,0,0,0
4300,9092,0,0,4,0,0,0,0,0,0
4301,9091,0,0,4,0,0,0,0,0,0
4302,9094,0,0,4,0,0,0,0,0,0
4303,9095,0,0,3,1,0,0,0,0,0
4304,9101,0,0,1,0,0,0,0,0,0
4305,9103,0,0,2,0,0,0,0,0,0
4306,3183,0,0,4,0,1,0,0,0,0
4307,9104,0,0,1,0,0,0,0,0,0
4308,9108,0,0,4,1,0,0,0,0,0
4309,9110,0,0,3,1,0,0,0,0,0
4310,7791,0,0,1,2,0,0,0,0,0
4311,9113,0,0,2,3,0,0,0,0,0
4312,9112,0,0,6,0,0,0,0,0,0
4313,9114,0,0,5,0,0,0,0,0,0
4314,8762,0,0,7,1,0,0,0,0,0
4315,9117,0,0,5,0,0,0,0,0,0
4316,9118,0,0,5,0,0,0,0,0,0
4317,3195,0,0,3,0,0,0,0,0,0
4318,2778,0,0,5,2,0,0,0,0,0
4319,8082,0,0,1,0,0,0,0,0,0
4320,9121,0,0,1,0,0,0,0,0,0
4321,9120,0,0,3,0,0,0,0,0,0
4322,9124,0,0,4,0,0,0,0,0,0
4323,9126,0,0,1,0,0,0,0,0,0
4324,9123,0,0,5,1,0,0,0,0,0
4325,8974,0,0,3,0,0,0,0,0,0
4326,9131,0,0,1,1,0,0,0,0,0
4327,9046,0,0,7,0,0,0,0,0,0
4328,9133,0,0,4,0,0,0,0,0,0
4329,9128,0,0,5,2,0,0,0,0,0
4330,7660,0,0,1,1,0,0,0,0,0
4331,9093,0,0,10,1,0,0,0,0,0
4332,9032,0,0,13,2,0,0,0,0,0
4333,9138,0,0,3,0,0,0,0,0,0
4334,9140,0,0,6,0,0,0,0,0,0
4335,9142,0,0,3,0,0,0,0,0,0
4336,9027,0,0,7,0,0,0,0,0,0
4337,9147,0,0,3,0,0,0,0,0,0
4338,9146,0,0,6,0,0,0,0,0,0
4339,9149,0,0,9,0,0,0,0,0,0
4340,8475,0,0,1,0,0,0,0,0,0
4341,8094,0,0,1,0,0,0,0,0,0
4342,9150,0,0,4,0,0,0,0,0,0
4343,9153,0,0,4,0,0,0,0,0,0
4344,9137,0,0,1,0,0,0,0,0,0
4345,9160,0,0,1,0,0,0,0,0,0
4346,7667,0,0,2,0,1,0,0,0,0
4347,9161,0,0,2,1,0,0,0,0,0
4348,9148,0,0,7,0,0,0,0,0,0
4349,9162,0,0,1,0,0,0,0,0,0
4350,9154,0,0,8,0,0,0,0,0,0
4351,9163,0,0,1,0,0,0,0,0,0
4352,9135,0,0,12,3,0,0,0,0,0
4353,9165,0,0,1,1,0,0,0,0,0
4354,9164,0,0,5,1,0,0,0,0,0
4355,9156,0,0,3,0,0,0,0,0,0
4356,9166,0,0,6,2,0,0,0,0,0
4357,9061,0,0,6,1,0,0,0,0,0
4358,9169,0,0,1,0,0,0,0,0,0
4359,9155,0,0,1,0,0,0,0,0,0
4360,9172,0,0,1,0,0,0,0,0,0
4361,9173,0,0,9,0,1,0,0,0,0
4362,9177,0,0,4,0,0,0,0,0,0
4363,9178,0,0,1,3,0,0,0,0,0
4364,9176,0,0,3,5,0,0,0,0,0
4365,9175,0,0,4,0,0,0,0,0,0
4366,9134,0,0,5,1,0,0,0,0,0
4367,9145,0,0,6,0,0,0,0,0,0
4368,9151,0,0,6,0,0,0,0,0,0
4369,9183,0,0,4,0,0,0,0,0,0
4370,9184,0,0,1,0,0,0,0,0,0
4371,9129,0,0,6,1,1,0,0,3,0
4372,9067,0,0,16,12,2,3,0,1,0
4373,9179,0,0,6,1,0,0,0,0,0
4374,9187,0,0,3,0,0,0,0,0,0
4375,9171,0,0,5,1,0,0,0,0,0
4376,9190,0,0,6,0,0,0,0,0,0
4377,9195,0,0,3,0,0,0,0,0,0
4378,9198,0,0,1,0,0,0,0,0,0
4379,9196,0,0,6,1,0,0,0,0,0
4380,8968,0,0,5,0,0,0,0,0,0
4381,9202,0,0,1,0,0,0,0,0,0
4382,9201,0,0,5,2,0,0,0,0,0
4383,9204,0,0,4,0,0,0,0,0,0
4384,9191,0,0,1,0,0,0,0,0,0
4385,9206,0,0,1,0,0,0,0,0,0
4386,9208,0,0,2,0,0,0,0,0,0
4387,9203,0,0,2,0,0,0,0,0,0
4388,9193,0,0,7,0,0,0,0,0,0
4389,9210,0,0,7,0,0,0,0,0,0
4390,9212,0,0,3,0,0,0,0,0,0
4391,9205,0,0,3,0,0,0,0,0,0
4392,9214,0,0,2,0,0,0,0,0,0
4393,9215,0,0,5,0,0,0,0,0,0
4394,4605,0,0,3,2,0,0,0,0,0
4395,4519,0,0,1,0,0,0,0,0,0
4396,7324,0,0,2,2,0,0,0,0,0
4397,9218,0,0,1,0,0,0,0,0,0
4398,9221,0,0,5,1,0,0,0,0,0
4399,9018,0,0,4,0,0,0,0,0,0
4400,9180,0,0,3,0,0,0,0,0,0
4401,9188,0,0,4,0,0,0,0,0,0
4402,9228,0,0,5,0,0,0,0,0,0
4403,9230,0,0,3,0,0,0,0,0,0
4404,9199,0,0,1,0,0,0,0,0,0
4405,9229,0,0,1,0,0,0,0,0,0
4406,9233,0,0,6,0,0,0,0,0,0
4407,9232,0,0,2,3,0,0,0,0,0
4408,9219,0,0,8,1,1,0,0,0,0
4409,9241,0,0,2,0,0,0,0,0,0
4410,9239,0,0,1,0,0,0,0,0,0
4411,9247,0,0,6,1,0,0,0,0,0
4412,9249,0,0,7,0,0,0,0,0,0
4413,9248,0,0,4,0,0,0,0,0,0
4414,9253,0,0,4,0,0,0,0,2,0
4415,9246,0,0,5,2,0,0,0,0,0
4416,9251,0,0,1,2,0,0,0,0,0
4417,9254,0,0,4,1,0,0,0,0,0
4418,9255,0,0,1,0,0,0,0,0,0
4419,9243,0,0,10,1,0,0,0,0,0
4420,8902,0,0,4,0,0,0,0,0,0
4421,9234,0,0,1,0,0,0,0,0,0
4422,9257,0,0,1,0,0,0,0,0,0
4423,9259,0,0,1,0,0,0,0,0,0
4424,9256,0,0,5,1,0,0,0,0,0
4425,9245,0,0,1,4,0,1,0,0,0
4426,9260,0,0,1,0,0,0,0,0,0
4427,8582,0,0,1,0,0,0,0,0,0
4428,2304,0,0,5,0,0,0,0,0,0
4429,9264,0,0,1,0,0,0,0,0,0
4430,9223,0,0,3,0,0,0,0,0,0
4431,9269,0,0,1,0,0,0,0,0,0
4432,9270,0,0,4,0,0,0,0,0,0
4433,9267,0,0,2,0,0,0,0,0,0
4434,9275,0,0,1,0,0,0,0,0,0
4435,5368,0,0,10,1,1,1,0,9,0
4436,9276,0,0,1,0,0,0,0,0,0
4437,9280,0,0,6,0,0,0,0,0,0
4438,7514,0,0,1,0,0,0,0,0,0
4439,9222,0,0,7,2,0,0,0,0,0
4440,9281,0,0,4,0,0,0,0,0,0
4441,9285,0,0,1,0,0,0,0,0,0
4442,9279,0,0,4,0,0,0,0,0,0
4443,9294,0,0,6,1,0,0,0,0,0
4444,9286,0,0,4,0,0,0,0,0,0
4445,9295,0,0,1,0,0,0,0,0,0
4446,9292,0,0,3,2,0,0,0,0,0
4447,9296,0,0,1,0,0,0,0,0,0
4448,8092,0,0,1,1,0,0,0,0,0
4449,9290,0,0,1,0,0,0,0,0,0
4450,9298,0,0,1,0,0,0,0,0,0
4451,9299,0,0,3,0,0,0,0,0,0
4452,7014,0,0,3,0,0,0,0,0,0
4453,9289,0,0,1,0,0,0,0,0,0
4454,9302,0,0,3,0,0,0,0,0,0
4455,9301,0,0,1,0,0,0,0,0,0
4456,9304,0,0,3,0,0,0,0,0,0
4457,9305,0,0,1,0,0,0,0,0,0
4458,9303,0,0,5,0,0,0,0,0,0
4459,9311,0,0,2,0,0,0,0,0,0
4460,9312,0,0,1,0,0,0,0,0,0
4461,9315,0,0,1,1,0,0,0,0,0
4462,9317,0,0,2,0,0,0,0,0,0
4463,9274,0,0,1,0,2,3,0,0,0
4464,9288,0,0,5,0,0,0,0,0,0
4465,9319,0,0,1,0,0,0,0,0,0
4466,9306,0,0,5,0,0,0,0,0,0
4467,9313,0,0,4,0,0,0,0,0,0
4468,9314,0,0,2,0,0,0,0,0,0
4469,9325,0,0,3,0,0,0,0,0,0
4470,9322,0,0,5,1,0,0,0,0,0
4471,9321,0,0,3,0,0,0,0,0,0
4472,9326,0,0,2,2,0,0,0,0,0
4473,9330,0,0,3,0,0,0,0,0,0
4474,9334,0,0,4,0,0,0,0,0,0
4475,9332,0,0,1,0,0,0,0,0,0
4476,9331,0,0,4,1,0,0,0,0,0
4477,9340,0,0,1,0,0,0,0,0,0
4478,9341,0,0,1,1,0,0,0,0,0
4479,9337,0,0,1,0,0,0,0,0,0
4480,9220,0,0,1,0,0,0,0,0,0
4481,9116,0,0,8,2,0,0,0,0,0
4482,9284,0,0,1,0,0,0,0,0,0
4483,9343,0,0,2,0,0,0,0,0,0
4484,9353,0,0,2,0,0,0,0,0,0
4485,9357,0,0,1,0,0,0,0,0,0
4486,9347,0,0,4,0,0,0,0,0,0
4487,9358,0,0,1,0,0,0,0,0,0
4488,9309,0,0,2,0,0,0,0,0,0
4489,9366,0,0,1,0,0,0,0,0,0
4490,9365,0,0,4,0,0,0,0,0,0
4491,9363,0,0,4,1,0,0,0,0,0
4492,9367,0,0,3,0,0,0,0,0,0
4493,9333,0,0,2,0,0,0,0,0,0
4494,9324,0,0,3,0,0,0,0,0,0
4495,5980,0,0,5,0,0,0,0,0,0
4496,8899,0,0,4,0,0,0,0,0,0
4497,7388,0,0,10,1,0,1,0,1,0
4498,9383,0,0,3,1,0,0,0,0,0
4499,7556,0,0,3,0,0,0,0,0,0
4500,7558,0,0,4,0,0,0,0,0,0
4501,7563,0,0,3,1,0,0,0,0,0
4502,9385,0,0,7,0,0,0,0,0,0
4503,9392,0,0,1,3,0,0,0,0,0
4504,9387,0,0,4,0,0,0,0,0,0
4505,9395,0,0,7,2,0,0,0,0,0
4506,8606,0,0,1,4,0,0,0,0,0
4507,9401,0,0,7,0,0,0,0,0,0
4508,7473,0,0,4,0,0,0,0,0,0
4509,9403,0,0,1,0,0,0,0,0,0
4510,9399,0,0,5,0,0,0,0,0,0
4511,9406,0,0,5,0,0,0,0,0,0
4512,9352,0,0,4,0,0,0,0,0,0
4513,8177,0,0,1,0,0,0,0,0,0
4514,9417,0,0,3,1,0,0,0,0,0
4515,9342,0,0,5,0,0,0,0,0,0
4516,9421,0,0,1,0,0,0,0,0,0
4517,9422,0,0,1,0,0,0,0,0,0
4518,8620,0,0,5,1,0,1,0,0,0
4519,8601,0,0,1,0,0,0,0,0,0
4520,9237,0,0,5,2,0,0,0,0,0
4521,9389,0,0,5,0,0,0,0,0,0
4522,9424,0,0,7,1,0,0,0,0,0
4523,9427,0,0,4,3,0,0,0,0,0
4524,9291,0,0,7,1,1,0,0,0,0
4525,9432,0,0,2,0,0,0,0,0,0
4526,9431,0,0,2,1,0,0,0,0,0
4527,9435,0,0,1,0,0,0,0,0,0
4528,9397,0,0,6,0,0,0,0,0,0
4529,9436,0,0,1,0,0,0,0,0,0
4530,9437,0,0,1,0,0,0,0,0,0
4531,8934,0,0,1,0,0,0,0,0,0
4532,9438,0,0,5,1,1,0,0,0,0
4533,9439,0,0,1,0,0,0,0,0,0
4534,9441,0,0,3,0,0,0,0,0,0
4535,2844,0,0,8,0,0,0,0,0,0
4536,9440,0,0,1,0,0,0,0,0,0
4537,9444,0,0,2,0,0,0,0,0,0
4538,9447,0,0,1,0,0,0,0,0,0
4539,9443,0,0,3,2,0,0,0,0,0
4540,9310,0,0,1,3,0,0,0,0,0
4541,9449,0,0,1,0,0,0,0,0,0
4542,9448,0,0,5,2,0,1,0,0,0
4543,9452,0,0,1,0,0,0,0,0,0
4544,8353,0,0,1,0,0,0,0,0,0
4545,9450,0,0,2,1,0,0,0,0,0
4546,2539,0,0,1,0,0,0,0,0,0
4547,9456,0,0,4,0,0,0,0,0,0
4548,9459,0,0,1,1,0,0,0,0,0
4549,9462,0,0,1,0,0,0,0,0,0
4550,9458,0,0,3,0,0,0,0,0,0
4551,9463,0,0,1,0,0,0,0,0,0
4552,8637,0,0,3,0,0,0,0,0,0
4553,9466,0,0,1,0,0,0,0,0,0
4554,9469,0,0,7,1,0,0,0,0,0
4555,9471,0,0,6,1,0,0,0,0,0
4556,8712,0,0,5,1,0,0,0,0,0
4557,9472,0,0,1,0,0,0,0,0,0
4558,9475,0,0,1,0,0,0,0,0,0
4559,7401,0,0,7,0,0,0,0,0,0
4560,9476,0,0,1,0,0,0,0,0,0
4561,9479,0,0,2,0,0,0,0,0,0
4562,9480,0,0,2,0,0,0,0,0,0
4563,9470,0,0,9,1,1,0,0,0,0
4564,9483,0,0,2,0,0,0,0,0,0
4565,9484,0,0,1,0,0,0,0,0,0
4566,9454,0,0,5,1,0,0,0,0,0
4567,9486,0,0,1,0,0,0,0,0,0
4568,9489,0,0,1,0,0,0,0,0,0
4569,9492,0,0,6,0,0,0,0,0,0
4570,8694,0,0,3,0,0,0,0,0,0
4571,6678,0,0,7,1,0,0,0,0,0
4572,7238,0,0,3,1,0,0,0,0,0
4573,9488,0,0,1,0,0,0,0,0,0
4574,9499,0,0,1,0,0,0,0,0,0
4575,9500,0,0,7,0,0,0,0,0,0
4576,9503,0,0,1,0,0,0,0,0,0
4577,9505,0,0,1,0,0,0,0,0,0
4578,9502,0,0,1,0,0,0,0,0,0
4579,9350,0,0,8,1,0,0,0,0,0
4580,9127,0,0,7,0,0,0,0,0,0
4581,9511,0,0,3,0,0,0,0,0,0
4582,9512,0,0,2,2,0,0,0,0,0
4583,9369,0,0,4,2,0,0,0,0,0
4584,9515,0,0,2,1,0,0,0,0,0
4585,9513,0,0,1,0,0,0,0,0,0
4586,9520,0,0,1,0,0,0,0,0,0
4587,9518,0,0,4,0,0,0,0,0,0
4588,9519,0,0,8,0,0,0,0,0,0
4589,9521,0,0,1,1,0,0,0,0,0
4590,9346,0,0,5,2,0,0,0,0,0
4591,9522,0,0,2,0,0,0,0,0,0
4592,8090,0,0,2,0,0,0,0,0,0
4593,9523,0,0,4,0,0,0,0,0,0
4594,9529,0,0,5,0,0,0,0,0,0
4595,9408,0,0,5,1,0,0,0,0,0
4596,9536,0,0,2,0,0,0,0,0,0
4597,6684,0,0,4,0,0,0,0,0,0
4598,4658,0,0,2,0,0,0,0,0,0
4599,9537,0,0,2,0,0,0,0,0,0
4600,9539,0,0,2,0,0,0,0,0,0
4601,9538,0,0,3,1,0,0,0,0,0
4602,9540,0,0,3,0,0,0,0,0,0
4603,9543,0,0,2,0,0,0,0,0,0
4604,9053,0,0,1,0,0,0,0,0,0
4605,9542,0,0,1,0,0,0,0,0,0
4606,6677,0,0,6,0,0,0,0,0,0
4607,9504,0,0,3,0,0,0,0,0,0
4608,7836,0,0,4,0,0,0,0,0,0
4609,9359,0,0,3,0,0,0,0,0,0
4610,9370,0,0,3,0,0,0,0,0,0
4611,8938,0,0,5,0,0,0,0,0,0
4612,9547,0,0,1,0,0,0,0,0,0
4613,9552,0,0,1,0,0,0,0,0,0
4614,3733,0,0,8,0,0,0,0,0,0
4615,9525,0,0,1,0,0,0,0,0,0
4616,9556,0,0,4,1,0,0,0,0,0
4617,7536,0,0,2,1,0,0,0,0,0
4618,9548,0,0,5,0,0,0,0,0,0
4619,9558,0,0,1,0,0,0,0,0,0
4620,7647,0,0,1,0,0,0,0,0,0
4621,9564,0,0,1,0,0,0,0,0,0
4622,9562,0,0,2,0,0,0,0,0,0
4623,9560,0,0,4,0,0,0,0,0,0
4624,9565,0,0,2,2,0,0,0,0,0
4625,9566,0,0,4,0,0,0,0,0,0
4626,9569,0,0,2,3,0,0,0,0,0
4627,9386,0,0,1,0,0,0,0,0,0
4628,9571,0,0,1,0,0,0,0,0,0
4629,9045,0,0,5,1,0,0,0,0,0
4630,9572,0,0,3,0,0,0,0,0,0
4631,9573,0,0,3,0,0,0,0,0,0
4632,9575,0,0,3,0,0,0,0,0,0
4633,5234,0,0,7,0,0,0,0,0,0
4634,9577,0,0,4,0,0,0,0,0,0
4635,9578,0,0,1,0,0,0,0,0,0
4636,8964,0,0,3,0,1,0,0,0,0
4637,7896,0,0,6,1,1,1,0,0,0
4638,9582,0,0,3,0,0,0,0,0,0
4639,9506,0,0,6,0,0,0,0,0,0
4640,9585,0,0,2,0,0,0,0,0,0
4641,9579,0,0,1,4,0,0,0,0,0
4642,9252,0,0,7,0,0,0,0,0,0
4643,9410,0,0,15,1,1,0,0,0,0
4644,9590,0,0,6,0,0,0,0,0,0
4645,9592,0,0,5,0,0,0,0,0,0
4646,9594,0,0,5,0,0,0,0,0,0
4647,9574,0,0,3,0,0,0,0,0,0
4648,9345,0,0,2,0,0,0,0,0,0
4649,9597,0,0,1,0,0,0,0,0,0
4650,9598,0,0,1,0,0,0,0,0,0
4651,9599,0,0,1,0,0,0,0,0,0
4652,9601,0,0,2,0,0,0,0,0,0
4653,9278,0,0,1,0,0,0,0,0,0
4654,9587,0,0,2,0,0,0,0,0,0
4655,9143,0,0,6,1,0,0,0,0,0
4656,9602,0,0,4,0,0,0,0,0,0
4657,9364,0,0,2,0,0,0,0,0,0
4658,9603,0,0,3,0,0,0,0,0,0
4659,9608,0,0,1,0,0,0,0,0,0
4660,9606,0,0,2,0,0,0,0,0,0
4661,9605,0,0,5,1,0,0,0,0,0
4662,9609,0,0,2,0,0,0,0,0,0
4663,9610,0,0,3,0,0,0,0,0,0
4664,9607,0,0,2,0,0,0,0,0,0
4665,9613,0,0,1,3,0,0,0,0,0
4666,9351,0,0,4,0,0,0,0,0,0
4667,9611,0,0,3,0,0,0,0,0,0
4668,9615,0,0,2,0,0,0,0,0,0
4669,7492,0,0,2,0,0,0,0,0,0
4670,9618,0,0,8,2,0,0,0,0,0
4671,9619,0,0,4,0,0,0,0,0,0
4672,8089,0,0,1,0,0,0,0,0,0
4673,9616,0,0,1,1,0,0,0,0,0
4674,9612,0,0,3,1,1,2,0,0,0
4675,9621,0,0,3,1,0,0,0,0,0
4676,9604,0,0,3,4,0,0,0,0,0
4677,8692,0,0,3,0,0,0,0,0,0
4678,9464,0,0,3,0,0,0,0,0,0
4679,9623,0,0,3,1,0,0,0,0,0
4680,9626,0,0,5,0,0,3,0,0,0
4681,9627,0,0,5,2,0,0,0,0,0
4682,9231,0,0,4,1,0,0,0,0,0
4683,9632,0,0,1,0,0,0,0,0,0
4684,9635,0,0,5,2,0,0,0,0,0
4685,9630,0,0,1,0,0,0,0,0,0
4686,9640,0,0,2,0,0,0,0,0,0
4687,6903,0,0,5,0,0,0,0,0,0
4688,9639,0,0,1,0,0,0,0,0,0
4689,9642,0,0,4,0,0,0,0,0,0
4690,9646,0,0,2,0,0,0,0,0,0
4691,9647,0,0,1,0,0,0,0,0,0
4692,9651,0,0,5,1,0,0,0,0,0
4693,9649,0,0,1,0,0,0,0,0,0
4694,9384,0,0,2,0,0,0,0,0,0
4695,9643,0,0,6,0,0,0,0,0,0
4696,9652,0,0,1,0,0,0,0,0,0
4697,9629,0,0,16,12,0,0,0,0,0
4698,9655,0,0,3,1,0,0,0,0,0
4699,9653,0,0,3,0,0,0,0,0,0
4700,9107,0,0,5,0,0,0,0,0,0
4701,9666,0,0,4,0,0,0,0,0,0
4702,9663,0,0,13,0,0,0,0,0,0
4703,9674,0,0,5,0,0,0,0,0,0
4704,9676,0,0,1,0,0,0,0,0,0
4705,9671,0,0,7,1,1,0,0,0,0
4706,9664,0,0,4,0,0,0,0,0,0
4707,9678,0,0,5,0,0,0,0,0,0
4708,9659,0,0,1,0,0,0,0,0,0
4709,9661,0,0,1,0,0,0,0,0,0
4710,9680,0,0,6,0,0,0,0,0,0
4711,9683,0,0,1,0,0,0,0,0,0
4712,9662,0,0,13,5,0,0,0,0,0
4713,9679,0,0,2,0,0,0,0,0,0
4714,9681,0,0,1,0,0,0,0,0,0
4715,9682,0,0,1,0,0,0,0,0,0
4716,7088,0,0,7,0,0,0,0,0,0
4717,9485,0,0,5,1,0,0,0,1,0
4718,9189,0,0,7,4,0,0,0,0,0
4719,9689,0,0,1,0,0,0,0,0,0
4720,9694,0,0,4,0,0,0,0,0,0
4721,9692,0,0,5,0,0,0,0,0,0
4722,9696,0,0,5,2,0,0,0,0,0
4723,9687,0,0,6,1,0,0,0,0,0
4724,9690,0,0,4,0,0,0,0,0,0
4725,9685,0,0,1,1,0,0,0,0,0
4726,9699,0,0,7,1,0,0,0,0,0
4727,9170,0,0,6,0,0,0,0,0,0
4728,9174,0,0,8,1,0,0,0,0,0
4729,9700,0,0,2,0,0,0,0,0,0
4730,9702,0,0,3,0,0,0,0,0,0
4731,9704,0,0,2,0,0,0,0,0,0
4732,9705,0,0,4,1,0,0,0,0,0
4733,9698,0,0,6,1,0,0,1,9,0
4734,9297,0,0,5,1,0,0,0,0,0
4735,9708,0,0,5,1,0,0,0,0,0
4736,9710,0,0,4,0,0,0,0,0,0
4737,9709,0,0,1,1,0,0,0,0,0
